ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60614,19,05/03/2020,05/09/2020,58,426,81,597.4,486,2139,682,2999.7,0.1,0.2,10,48,14.0,67.3,71308,60614-19,POINT (-87.652064 41.922605)
60614,20,05/10/2020,05/16/2020,40,466,56,653.5,654,2793,917,3916.8,0.1,0.1,6,54,8.4,75.7,71308,60614-20,POINT (-87.652064 41.922605)
60614,21,05/17/2020,05/23/2020,16,482,22,675.9,649,3442,910,4826.9,0.1,0.1,4,58,5.6,81.3,71308,60614-21,POINT (-87.652064 41.922605)
60614,22,05/24/2020,05/30/2020,16,498,22,698.4,455,3897,638,5465,0.0,0.1,4,62,5.6,86.9,71308,60614-22,POINT (-87.652064 41.922605)
60614,23,05/31/2020,06/06/2020,5,503,7,705.4,520,4417,729,6194.3,0.0,0.1,0,62,0.0,86.9,71308,60614-23,POINT (-87.652064 41.922605)
60614,24,06/07/2020,06/13/2020,15,518,21,726.4,753,5170,1056,7250.2,0.0,0.1,2,64,2.8,89.8,71308,60614-24,POINT (-87.652064 41.922605)
60614,25,06/14/2020,06/20/2020,18,536,25,751.7,710,5880,996,8245.9,0.0,0.1,1,65,1.4,91.2,71308,60614-25,POINT (-87.652064 41.922605)
60615,19,05/03/2020,05/09/2020,31,274,75,659.2,330,1693,794,4073.3,0.1,0.2,1,11,2.4,26.5,41563,60615-19,POINT (-87.602725 41.801993)
60615,20,05/10/2020,05/16/2020,28,302,67,726.6,403,2096,970,5042.9,0.1,0.2,3,14,7.2,33.7,41563,60615-20,POINT (-87.602725 41.801993)
60615,21,05/17/2020,05/23/2020,30,332,72,798.8,510,2606,1227,6270,0.1,0.1,0,14,0.0,33.7,41563,60615-21,POINT (-87.602725 41.801993)
60615,22,05/24/2020,05/30/2020,21,353,50,849.3,434,3040,1044,7314.2,0.1,0.1,0,14,0.0,33.7,41563,60615-22,POINT (-87.602725 41.801993)
60615,11,03/08/2020,03/14/2020,,,,,5,7,12,16.8,0.0,0.0,0,0,0.0,0.0,41563,60615-11,POINT (-87.602725 41.801993)
60615,12,03/15/2020,03/21/2020,25,26,60,62.6,148,155,356,372.9,0.2,0.2,0,0,0.0,0.0,41563,60615-12,POINT (-87.602725 41.801993)
60615,13,03/22/2020,03/28/2020,31,57,75,137.1,125,280,301,673.7,0.2,0.2,1,1,2.4,2.4,41563,60615-13,POINT (-87.602725 41.801993)
60615,23,05/31/2020,06/06/2020,11,364,26,875.8,409,3449,984,8298.2,0.1,0.1,1,15,2.4,36.1,41563,60615-23,POINT (-87.602725 41.801993)
60615,24,06/07/2020,06/13/2020,12,376,29,904.7,538,3987,1294,9592.7,0.0,0.1,0,15,0.0,36.1,41563,60615-24,POINT (-87.602725 41.801993)
60615,25,06/14/2020,06/20/2020,12,388,29,933.5,551,4538,1326,10918.4,0.0,0.1,1,16,2.4,38.5,41563,60615-25,POINT (-87.602725 41.801993)
60615,26,06/21/2020,06/27/2020,13,401,31,964.8,624,5162,1501,12419.7,0.0,0.1,0,16,0.0,38.5,41563,60615-26,POINT (-87.602725 41.801993)
60615,27,06/28/2020,07/04/2020,17,418,41,1005.7,569,5731,1369,13788.7,0.0,0.1,0,16,0.0,38.5,41563,60615-27,POINT (-87.602725 41.801993)
60615,28,07/05/2020,07/11/2020,26,444,63,1068.3,801,6532,1927,15715.9,0.0,0.1,0,16,0.0,38.5,41563,60615-28,POINT (-87.602725 41.801993)
60615,29,07/12/2020,07/18/2020,37,481,89,1157.3,859,7391,2067,17782.6,0.0,0.1,0,16,0.0,38.5,41563,60615-29,POINT (-87.602725 41.801993)
60615,30,07/19/2020,07/25/2020,24,505,58,1215,767,8158,1845,19628,0.0,0.1,0,16,0.0,38.5,41563,60615-30,POINT (-87.602725 41.801993)
60615,31,07/26/2020,08/01/2020,20,525,48,1263.1,814,8972,1958,21586.5,0.0,0.1,0,16,0.0,38.5,41563,60615-31,POINT (-87.602725 41.801993)
60615,15,04/05/2020,04/11/2020,33,132,79,317.6,176,633,424,1523,0.2,0.2,0,4,0.0,9.6,41563,60615-15,POINT (-87.602725 41.801993)
60615,16,04/12/2020,04/18/2020,39,171,94,411.4,217,850,522,2045.1,0.2,0.2,1,5,2.4,12.0,41563,60615-16,POINT (-87.602725 41.801993)
60615,17,04/19/2020,04/25/2020,44,215,106,517.3,249,1099,599,2644.2,0.2,0.2,2,7,4.8,16.8,41563,60615-17,POINT (-87.602725 41.801993)
60615,18,04/26/2020,05/02/2020,28,243,67,584.7,264,1363,635,3279.4,0.1,0.2,3,10,7.2,24.1,41563,60615-18,POINT (-87.602725 41.801993)
60615,32,08/02/2020,08/08/2020,13,538,31,1294.4,744,9716,1790,23376.6,0.0,0.1,0,16,0.0,38.5,41563,60615-32,POINT (-87.602725 41.801993)
60615,33,08/09/2020,08/15/2020,17,555,41,1335.3,751,10467,1807,25183.5,0.0,0.1,0,16,0.0,38.5,41563,60615-33,POINT (-87.602725 41.801993)
60655,18,04/26/2020,05/02/2020,22,199,76,690.9,262,1331,910,4620.9,0.1,0.1,1,7,3.5,24.3,28804,60655-18,POINT (-87.701434 41.696456)
60655,19,05/03/2020,05/09/2020,19,218,66,756.8,238,1569,826,5447.2,0.1,0.1,0,7,0.0,24.3,28804,60655-19,POINT (-87.701434 41.696456)
60655,20,05/10/2020,05/16/2020,16,234,56,812.4,235,1804,816,6263,0.1,0.1,0,7,0.0,24.3,28804,60655-20,POINT (-87.701434 41.696456)
60655,21,05/17/2020,05/23/2020,17,251,59,871.4,344,2148,1194,7457.3,0.1,0.1,0,7,0.0,24.3,28804,60655-21,POINT (-87.701434 41.696456)
60655,22,05/24/2020,05/30/2020,11,262,38,909.6,496,2644,1722,9179.3,0.0,0.1,1,8,3.5,27.8,28804,60655-22,POINT (-87.701434 41.696456)
60655,23,05/31/2020,06/06/2020,7,269,24,933.9,184,2828,639,9818.1,0.0,0.1,1,9,3.5,31.2,28804,60655-23,POINT (-87.701434 41.696456)
60655,24,06/07/2020,06/13/2020,1,270,4,937.4,358,3186,1243,11061,0.0,0.1,0,9,0.0,31.2,28804,60655-24,POINT (-87.701434 41.696456)
60655,25,06/14/2020,06/20/2020,3,273,10,947.8,453,3639,1573,12633.7,0.0,0.1,0,9,0.0,31.2,28804,60655-25,POINT (-87.701434 41.696456)
60655,26,06/21/2020,06/27/2020,8,281,28,975.6,342,3981,1187,13821,0.0,0.1,0,9,0.0,31.2,28804,60655-26,POINT (-87.701434 41.696456)
60615,34,08/16/2020,08/22/2020,11,566,26,1361.8,844,11311,2031,27214.1,0.0,0.1,0,16,0.0,38.5,41563,60615-34,POINT (-87.602725 41.801993)
60655,27,06/28/2020,07/04/2020,11,292,38,1013.7,361,4342,1253,15074.3,0.0,0.1,0,9,0.0,31.2,28804,60655-27,POINT (-87.701434 41.696456)
60655,28,07/05/2020,07/11/2020,31,323,108,1121.4,453,4795,1573,16647,0.1,0.1,0,9,0.0,31.2,28804,60655-28,POINT (-87.701434 41.696456)
60655,29,07/12/2020,07/18/2020,26,349,90,1211.6,403,5198,1399,18046.1,0.1,0.1,0,9,0.0,31.2,28804,60655-29,POINT (-87.701434 41.696456)
60655,30,07/19/2020,07/25/2020,23,372,80,1291.5,382,5580,1326,19372.3,0.1,0.1,0,9,0.0,31.2,28804,60655-30,POINT (-87.701434 41.696456)
60655,31,07/26/2020,08/01/2020,26,398,90,1381.8,560,6140,1944,21316.5,0.1,0.1,0,9,0.0,31.2,28804,60655-31,POINT (-87.701434 41.696456)
60655,32,08/02/2020,08/08/2020,36,434,125,1506.7,485,6625,1684,23000.3,0.1,0.1,1,10,3.5,34.7,28804,60655-32,POINT (-87.701434 41.696456)
60615,35,08/23/2020,08/29/2020,20,586,48,1409.9,861,12172,2072,29285.7,0.0,0.1,0,16,0.0,38.5,41563,60615-35,POINT (-87.602725 41.801993)
60615,36,08/30/2020,09/05/2020,18,604,43,1453.2,818,12990,1968,31253.8,0.0,0.1,0,16,0.0,38.5,41563,60615-36,POINT (-87.602725 41.801993)
60615,37,09/06/2020,09/12/2020,6,610,14,1467.7,762,13752,1833,33087.1,0.0,0.0,0,16,0.0,38.5,41563,60615-37,POINT (-87.602725 41.801993)
60615,38,09/13/2020,09/19/2020,17,627,41,1508.6,758,14510,1824,34910.9,0.0,0.0,0,16,0.0,38.5,41563,60615-38,POINT (-87.602725 41.801993)
60615,39,09/20/2020,09/26/2020,15,642,36,1544.6,1120,15630,2695,37605.6,0.0,0.0,0,16,0.0,38.5,41563,60615-39,POINT (-87.602725 41.801993)
60621,20,05/10/2020,05/16/2020,51,444,176,1528.8,413,1850,1422,6370.1,0.1,0.2,6,34,20.7,117.1,29042,60621-20,POINT (-87.638812 41.776931)
60621,21,05/17/2020,05/23/2020,49,493,169,1697.5,463,2313,1594,7964.3,0.1,0.2,7,41,24.1,141.2,29042,60621-21,POINT (-87.638812 41.776931)
60621,22,05/24/2020,05/30/2020,23,516,79,1776.7,457,2770,1574,9537.9,0.0,0.2,2,43,6.9,148.1,29042,60621-22,POINT (-87.638812 41.776931)
60621,23,05/31/2020,06/06/2020,19,535,65,1842.2,303,3073,1043,10581.2,0.1,0.2,4,47,13.8,161.8,29042,60621-23,POINT (-87.638812 41.776931)
60656,17,04/19/2020,04/25/2020,28,128,102,464.1,195,872,707,3161.8,0.2,0.2,0,4,0.0,14.5,27579,60656-17,POINT (-87.817934 41.974566)
60621,24,06/07/2020,06/13/2020,12,547,41,1883.5,347,3420,1195,11776,0.0,0.2,1,48,3.4,165.3,29042,60621-24,POINT (-87.638812 41.776931)
60608,45,11/01/2020,11/07/2020,464,3934,586,4966.9,3106,45703,3922,57702.2,0.2,0.1,1,84,1.3,106.1,79205,60608-45,POINT (-87.670366 41.849879)
60615,40,09/27/2020,10/03/2020,8,650,19,1563.9,1752,17382,4215,41820.9,0.0,0.0,0,16,0.0,38.5,41563,60615-40,POINT (-87.602725 41.801993)
60615,41,10/04/2020,10/10/2020,34,684,82,1645.7,1952,19334,4696,46517.3,0.0,0.0,0,16,0.0,38.5,41563,60615-41,POINT (-87.602725 41.801993)
60615,42,10/11/2020,10/17/2020,35,719,84,1729.9,1952,21286,4696,51213.8,0.0,0.0,0,16,0.0,38.5,41563,60615-42,POINT (-87.602725 41.801993)
60615,43,10/18/2020,10/24/2020,40,759,96,1826.1,2096,23382,5043,56256.8,0.0,0.0,0,16,0.0,38.5,41563,60615-43,POINT (-87.602725 41.801993)
60615,44,10/25/2020,10/31/2020,69,828,166,1992.2,2155,25537,5185,61441.7,0.0,0.0,0,16,0.0,38.5,41563,60615-44,POINT (-87.602725 41.801993)
60615,45,11/01/2020,11/07/2020,119,947,286,2278.5,2175,27712,5233,66674.7,0.1,0.0,0,16,0.0,38.5,41563,60615-45,POINT (-87.602725 41.801993)
60615,46,11/08/2020,11/14/2020,139,1086,334,2612.9,2725,30437,6556,73231,0.1,0.0,0,16,0.0,38.5,41563,60615-46,POINT (-87.602725 41.801993)
60615,47,11/15/2020,11/21/2020,119,1205,286,2899.2,3085,33522,7422,80653.5,0.0,0.0,1,17,2.4,40.9,41563,60615-47,POINT (-87.602725 41.801993)
60615,48,11/22/2020,11/28/2020,91,1296,219,3118.2,1917,35439,4612,85265.7,0.1,0.0,3,20,7.2,48.1,41563,60615-48,POINT (-87.602725 41.801993)
60605,15,04/05/2020,04/11/2020,13,65,47,236.2,91,345,331,1253.7,0.1,0.1,0,0,0.0,0.0,27519,60605-15,POINT (-87.623449 41.867824)
60604,24,06/07/2020,06/13/2020,1,23,128,2941.2,9,134,1151,17135.5,0.1,0.2,0,0,0.0,0.0,782,60604-24,POINT (-87.629029 41.878153)
60604,25,06/14/2020,06/20/2020,0,23,0,2941.2,16,150,2046,19181.6,0.0,0.2,0,0,0.0,0.0,782,60604-25,POINT (-87.629029 41.878153)
60615,49,11/29/2020,12/05/2020,94,1390,226,3344.3,2098,37537,5048,90313.5,0.0,0.0,2,22,4.8,52.9,41563,60615-49,POINT (-87.602725 41.801993)
60615,50,12/06/2020,12/12/2020,85,1475,204,3548.8,1958,39495,4711,95024.4,0.0,0.0,1,23,2.4,55.3,41563,60615-50,POINT (-87.602725 41.801993)
60615,51,12/13/2020,12/19/2020,61,1536,147,3695.6,1882,41377,4528,99552.5,0.0,0.0,1,24,2.4,57.7,41563,60615-51,POINT (-87.602725 41.801993)
60621,25,06/14/2020,06/20/2020,16,563,55,1938.6,362,3782,1246,13022.5,0.0,0.2,0,48,0.0,165.3,29042,60621-25,POINT (-87.638812 41.776931)
60604,28,07/05/2020,07/11/2020,0,24,0,3069.1,29,221,3708,28260.9,0.0,0.1,0,0,0.0,0.0,782,60604-28,POINT (-87.629029 41.878153)
60604,29,07/12/2020,07/18/2020,0,24,0,3069.1,16,237,2046,30306.9,0.0,0.1,0,0,0.0,0.0,782,60604-29,POINT (-87.629029 41.878153)
60604,31,07/26/2020,08/01/2020,0,24,0,3069.1,24,278,3069,35549.9,0.0,0.1,0,0,0.0,0.0,782,60604-31,POINT (-87.629029 41.878153)
60607,32,08/02/2020,08/08/2020,31,579,105,1956.7,589,6392,1990,21601.2,0.0,0.1,0,4,0.0,13.5,29591,60607-32,POINT (-87.652727 41.876104)
60616,21,05/17/2020,05/23/2020,31,396,57,727.1,607,2877,1114,5282.4,0.1,0.1,1,30,1.8,55.1,54464,60616-21,POINT (-87.629531 41.844869)
60616,22,05/24/2020,05/30/2020,30,426,55,782.2,572,3449,1050,6332.6,0.1,0.1,3,33,5.5,60.6,54464,60616-22,POINT (-87.629531 41.844869)
60616,23,05/31/2020,06/06/2020,18,444,33,815.2,375,3824,688,7021.2,0.1,0.1,0,33,0.0,60.6,54464,60616-23,POINT (-87.629531 41.844869)
60616,24,06/07/2020,06/13/2020,11,455,20,835.4,727,4551,1335,8356,0.0,0.1,2,35,3.7,64.3,54464,60616-24,POINT (-87.629531 41.844869)
60616,25,06/14/2020,06/20/2020,8,463,15,850.1,708,5259,1300,9655.9,0.0,0.1,0,35,0.0,64.3,54464,60616-25,POINT (-87.629531 41.844869)
60616,26,06/21/2020,06/27/2020,23,486,42,892.3,1109,6368,2036,11692.1,0.0,0.1,0,35,0.0,64.3,54464,60616-26,POINT (-87.629531 41.844869)
60616,27,06/28/2020,07/04/2020,25,511,46,938.2,1186,7554,2178,13869.7,0.0,0.1,0,35,0.0,64.3,54464,60616-27,POINT (-87.629531 41.844869)
60616,28,07/05/2020,07/11/2020,33,544,61,998.8,1215,8769,2231,16100.5,0.0,0.1,0,35,0.0,64.3,54464,60616-28,POINT (-87.629531 41.844869)
60616,29,07/12/2020,07/18/2020,23,567,42,1041.1,723,9492,1328,17428,0.0,0.1,0,35,0.0,64.3,54464,60616-29,POINT (-87.629531 41.844869)
60602,26,06/21/2020,06/27/2020,1,14,80,1125.4,30,234,2412,18810.3,0.0,0.1,0,0,0.0,0.0,1244,60602-26,POINT (-87.628309 41.883136)
60606,30,07/19/2020,07/25/2020,7,46,226,1483.4,129,1537,4160,49564.7,0.1,0.1,0,1,0.0,32.2,3101,60606-30,POINT (-87.63676 41.882634)
60608,46,11/08/2020,11/14/2020,503,4437,635,5601.9,3197,48900,4036,61738.5,0.2,0.1,1,85,1.3,107.3,79205,60608-46,POINT (-87.670366 41.849879)
60616,17,04/19/2020,04/25/2020,39,239,72,438.8,239,1011,439,1856.3,0.2,0.2,7,22,12.9,40.4,54464,60616-17,POINT (-87.629531 41.844869)
60616,18,04/26/2020,05/02/2020,33,272,61,499.4,242,1253,444,2300.6,0.1,0.2,2,24,3.7,44.1,54464,60616-18,POINT (-87.629531 41.844869)
60616,19,05/03/2020,05/09/2020,36,308,66,565.5,362,1615,665,2965.3,0.1,0.2,2,26,3.7,47.7,54464,60616-19,POINT (-87.629531 41.844869)
60608,47,11/15/2020,11/21/2020,453,4890,572,6173.9,3374,52274,4260,65998.4,0.2,0.1,5,90,6.3,113.6,79205,60608-47,POINT (-87.670366 41.849879)
60607,26,06/21/2020,06/27/2020,15,481,51,1625.5,413,3023,1396,10215.9,0.0,0.1,0,4,0.0,13.5,29591,60607-26,POINT (-87.652727 41.876104)
60616,30,07/19/2020,07/25/2020,22,589,40,1081.4,661,10153,1214,18641.7,0.0,0.1,1,36,1.8,66.1,54464,60616-30,POINT (-87.629531 41.844869)
60616,31,07/26/2020,08/01/2020,20,609,37,1118.2,835,10988,1533,20174.8,0.0,0.1,0,36,0.0,66.1,54464,60616-31,POINT (-87.629531 41.844869)
60607,27,06/28/2020,07/04/2020,8,489,27,1652.5,421,3444,1423,11638.7,0.0,0.1,0,4,0.0,13.5,29591,60607-27,POINT (-87.652727 41.876104)
60608,48,11/22/2020,11/28/2020,296,5186,374,6547.6,2425,54699,3062,69060,0.2,0.1,2,92,2.5,116.2,79205,60608-48,POINT (-87.670366 41.849879)
60608,49,11/29/2020,12/05/2020,420,5606,530,7077.8,2998,57697,3785,72845.1,0.2,0.1,8,100,10.1,126.3,79205,60608-49,POINT (-87.670366 41.849879)
60608,50,12/06/2020,12/12/2020,322,5928,406,7484.4,2765,60462,3491,76336.1,0.1,0.1,5,105,6.3,132.6,79205,60608-50,POINT (-87.670366 41.849879)
60608,51,12/13/2020,12/19/2020,186,6114,235,7719.2,2652,63114,3348,79684.4,0.1,0.1,4,109,5.1,137.6,79205,60608-51,POINT (-87.670366 41.849879)
60651,19,05/03/2020,05/09/2020,239,1107,378,1751.1,892,3331,1411,5269.1,0.3,0.3,6,41,9.5,64.9,63218,60651-19,POINT (-87.741017 41.901964)
60651,20,05/10/2020,05/16/2020,202,1309,320,2070.6,868,4199,1373,6642.1,0.3,0.3,7,48,11.1,75.9,63218,60651-20,POINT (-87.741017 41.901964)
60609,15,04/05/2020,04/11/2020,78,190,127,309,199,541,324,879.7,0.3,0.3,2,5,3.3,8.1,61495,60609-15,POINT (-87.653382 41.812017)
60617,21,05/17/2020,05/23/2020,131,1012,159,1226.2,1137,5756,1378,6974.1,0.1,0.2,4,45,4.8,54.5,82534,60617-21,POINT (-87.556897 41.721257)
60609,16,04/12/2020,04/18/2020,152,342,247,556.1,327,868,532,1411.5,0.4,0.3,5,10,8.1,16.3,61495,60609-16,POINT (-87.653382 41.812017)
60617,22,05/24/2020,05/30/2020,69,1081,84,1309.8,1000,6756,1212,8185.7,0.1,0.2,7,52,8.5,63.0,82534,60617-22,POINT (-87.556897 41.721257)
60617,15,04/05/2020,04/11/2020,89,297,108,359.9,310,948,376,1148.6,0.3,0.3,6,16,7.3,19.4,82534,60617-15,POINT (-87.556897 41.721257)
60617,16,04/12/2020,04/18/2020,65,362,79,438.6,408,1356,494,1643,0.2,0.2,4,20,4.8,24.2,82534,60617-16,POINT (-87.556897 41.721257)
60609,17,04/19/2020,04/25/2020,221,563,359,915.5,531,1399,864,2275,0.4,0.4,8,18,13.0,29.3,61495,60609-17,POINT (-87.653382 41.812017)
60616,32,08/02/2020,08/08/2020,24,633,44,1162.2,706,11694,1296,21471.1,0.0,0.1,1,37,1.8,67.9,54464,60616-32,POINT (-87.629531 41.844869)
60616,33,08/09/2020,08/15/2020,25,658,46,1208.1,1026,12720,1884,23354.9,0.0,0.1,0,37,0.0,67.9,54464,60616-33,POINT (-87.629531 41.844869)
60616,34,08/16/2020,08/22/2020,39,697,72,1279.7,1105,13825,2029,25383.7,0.0,0.1,1,38,1.8,69.8,54464,60616-34,POINT (-87.629531 41.844869)
60616,35,08/23/2020,08/29/2020,32,729,59,1338.5,1114,14939,2045,27429.1,0.0,0.1,0,38,0.0,69.8,54464,60616-35,POINT (-87.629531 41.844869)
60616,36,08/30/2020,09/05/2020,31,760,57,1395.4,909,15848,1669,29098.1,0.0,0.1,1,39,1.8,71.6,54464,60616-36,POINT (-87.629531 41.844869)
60616,37,09/06/2020,09/12/2020,28,788,51,1446.8,1121,16969,2058,31156.4,0.0,0.0,0,39,0.0,71.6,54464,60616-37,POINT (-87.629531 41.844869)
60616,38,09/13/2020,09/19/2020,24,812,44,1490.9,1087,18056,1996,33152.2,0.0,0.0,2,41,3.7,75.3,54464,60616-38,POINT (-87.629531 41.844869)
60616,39,09/20/2020,09/26/2020,27,839,50,1540.5,1466,19522,2692,35843.9,0.0,0.0,1,42,1.8,77.1,54464,60616-39,POINT (-87.629531 41.844869)
60616,40,09/27/2020,10/03/2020,28,867,51,1591.9,1347,20869,2473,38317.1,0.0,0.0,1,43,1.8,79.0,54464,60616-40,POINT (-87.629531 41.844869)
60611,12,03/15/2020,03/21/2020,15,16,46,49.3,85,99,262,305.3,0.1,0.1,0,0,0.0,0.0,32426,60611-12,POINT (-87.620291 41.894734)
60611,13,03/22/2020,03/28/2020,25,41,77,126.4,133,232,410,715.5,0.2,0.1,0,0,0.0,0.0,32426,60611-13,POINT (-87.620291 41.894734)
60616,41,10/04/2020,10/10/2020,37,904,68,1659.8,1892,22761,3474,41790.9,0.0,0.0,0,43,0.0,79.0,54464,60616-41,POINT (-87.629531 41.844869)
60616,42,10/11/2020,10/17/2020,74,978,136,1795.7,1500,24261,2754,44545,0.0,0.0,0,43,0.0,79.0,54464,60616-42,POINT (-87.629531 41.844869)
60611,14,03/29/2020,04/04/2020,16,57,49,175.8,85,317,262,977.6,0.2,0.2,0,0,0.0,0.0,32426,60611-14,POINT (-87.620291 41.894734)
60618,12,03/15/2020,03/21/2020,16,22,17,23.3,100,116,106,122.9,0.1,0.1,0,0,0.0,0.0,94395,60618-12,POINT (-87.703343 41.946699)
60616,43,10/18/2020,10/24/2020,127,1105,233,2028.9,1914,26175,3514,48059.3,0.1,0.0,0,43,0.0,79.0,54464,60616-43,POINT (-87.629531 41.844869)
60616,44,10/25/2020,10/31/2020,129,1234,237,2265.7,2218,28393,4072,52131.7,0.1,0.0,0,43,0.0,79.0,54464,60616-44,POINT (-87.629531 41.844869)
60616,45,11/01/2020,11/07/2020,208,1442,382,2647.6,2252,30645,4135,56266.5,0.1,0.1,3,46,5.5,84.5,54464,60616-45,POINT (-87.629531 41.844869)
60616,46,11/08/2020,11/14/2020,210,1652,386,3033.2,2413,33058,4430,60697,0.1,0.1,1,47,1.8,86.3,54464,60616-46,POINT (-87.629531 41.844869)
60616,47,11/15/2020,11/21/2020,190,1842,349,3382.1,2887,35945,5301,65997.7,0.1,0.1,2,49,3.7,90.0,54464,60616-47,POINT (-87.629531 41.844869)
60616,48,11/22/2020,11/28/2020,111,1953,204,3585.9,2055,38000,3773,69770.9,0.1,0.1,0,49,0.0,90.0,54464,60616-48,POINT (-87.629531 41.844869)
60616,49,11/29/2020,12/05/2020,165,2118,303,3888.8,2450,40450,4498,74269.2,0.1,0.1,5,54,9.2,99.1,54464,60616-49,POINT (-87.629531 41.844869)
60616,50,12/06/2020,12/12/2020,119,2237,218,4107.3,2191,42641,4023,78292.1,0.1,0.1,0,54,0.0,99.1,54464,60616-50,POINT (-87.629531 41.844869)
60618,16,04/12/2020,04/18/2020,138,355,146,376.1,548,1325,580,1403.7,0.2,0.2,4,6,4.2,6.4,94395,60618-16,POINT (-87.703343 41.946699)
60617,25,06/14/2020,06/20/2020,32,1190,39,1441.8,888,9281,1076,11245.1,0.1,0.1,1,63,1.2,76.3,82534,60617-25,POINT (-87.556897 41.721257)
60617,26,06/21/2020,06/27/2020,43,1233,52,1493.9,998,10279,1209,12454.3,0.1,0.1,1,64,1.2,77.5,82534,60617-26,POINT (-87.556897 41.721257)
60656,18,04/26/2020,05/02/2020,33,161,120,583.8,199,1071,722,3883.4,0.2,0.2,2,6,7.3,21.8,27579,60656-18,POINT (-87.817934 41.974566)
60656,19,05/03/2020,05/09/2020,31,192,112,696.2,216,1287,783,4666.6,0.1,0.2,1,7,3.6,25.4,27579,60656-19,POINT (-87.817934 41.974566)
60656,20,05/10/2020,05/16/2020,22,214,80,776,253,1540,917,5584,0.1,0.2,0,7,0.0,25.4,27579,60656-20,POINT (-87.817934 41.974566)
60656,21,05/17/2020,05/23/2020,22,236,80,855.7,284,1824,1030,6613.7,0.1,0.1,0,7,0.0,25.4,27579,60656-21,POINT (-87.817934 41.974566)
60656,22,05/24/2020,05/30/2020,20,256,72,928.2,331,2155,1200,7813.9,0.1,0.1,0,7,0.0,25.4,27579,60656-22,POINT (-87.817934 41.974566)
60617,27,06/28/2020,07/04/2020,43,1276,52,1546,1193,11472,1446,13899.7,0.0,0.1,0,64,0.0,77.5,82534,60617-27,POINT (-87.556897 41.721257)
60617,28,07/05/2020,07/11/2020,66,1342,80,1626,1497,12969,1814,15713.5,0.1,0.1,1,65,1.2,78.8,82534,60617-28,POINT (-87.556897 41.721257)
60617,29,07/12/2020,07/18/2020,95,1437,115,1741.1,1897,14866,2298,18012,0.1,0.1,0,65,0.0,78.8,82534,60617-29,POINT (-87.556897 41.721257)
60617,30,07/19/2020,07/25/2020,92,1529,112,1852.6,1275,16141,1545,19556.8,0.1,0.1,3,68,3.6,82.4,82534,60617-30,POINT (-87.556897 41.721257)
60601,44,10/25/2020,10/31/2020,38,322,259,2194.2,572,8779,3898,59822.8,0.1,0.0,0,7,0.0,47.7,14675,60601-44,POINT (-87.622844 41.886262)
60617,31,07/26/2020,08/01/2020,123,1652,149,2001.6,1655,17796,2005,21562,0.1,0.1,1,69,1.2,83.6,82534,60617-31,POINT (-87.556897 41.721257)
60617,32,08/02/2020,08/08/2020,73,1725,88,2090,1230,19026,1490,23052.3,0.1,0.1,4,73,4.8,88.4,82534,60617-32,POINT (-87.556897 41.721257)
60617,33,08/09/2020,08/15/2020,81,1806,98,2188.2,1474,20500,1786,24838.2,0.1,0.1,1,74,1.2,89.7,82534,60617-33,POINT (-87.556897 41.721257)
60617,34,08/16/2020,08/22/2020,85,1891,103,2291.2,1435,21935,1739,26576.9,0.1,0.1,1,75,1.2,90.9,82534,60617-34,POINT (-87.556897 41.721257)
60617,35,08/23/2020,08/29/2020,80,1971,97,2388.1,1319,23254,1598,28175.1,0.1,0.1,1,76,1.2,92.1,82534,60617-35,POINT (-87.556897 41.721257)
60617,36,08/30/2020,09/05/2020,68,2039,82,2470.5,1072,24326,1299,29473.9,0.1,0.1,2,78,2.4,94.5,82534,60617-36,POINT (-87.556897 41.721257)
60617,37,09/06/2020,09/12/2020,42,2081,51,2521.4,954,25280,1156,30629.8,0.1,0.1,1,79,1.2,95.7,82534,60617-37,POINT (-87.556897 41.721257)
60617,38,09/13/2020,09/19/2020,69,2150,84,2605,1044,26324,1265,31894.7,0.1,0.1,1,80,1.2,96.9,82534,60617-38,POINT (-87.556897 41.721257)
60617,39,09/20/2020,09/26/2020,55,2205,67,2671.6,1309,27633,1586,33480.7,0.1,0.1,1,81,1.2,98.1,82534,60617-39,POINT (-87.556897 41.721257)
60617,40,09/27/2020,10/03/2020,84,2289,102,2773.4,1185,28818,1436,34916.5,0.1,0.1,1,82,1.2,99.4,82534,60617-40,POINT (-87.556897 41.721257)
60617,41,10/04/2020,10/10/2020,112,2401,136,2909.1,1471,30289,1782,36698.8,0.1,0.1,0,82,0.0,99.4,82534,60617-41,POINT (-87.556897 41.721257)
60617,42,10/11/2020,10/17/2020,169,2570,205,3113.9,1676,31965,2031,38729.5,0.1,0.1,2,84,2.4,101.8,82534,60617-42,POINT (-87.556897 41.721257)
60617,43,10/18/2020,10/24/2020,170,2740,206,3319.8,1675,33640,2030,40759,0.1,0.1,0,84,0.0,101.8,82534,60617-43,POINT (-87.556897 41.721257)
